"","Image","Date","Longitude","Latitude","Exposure","F-Stop","ISO","Focal","Desc","Name","Location","time"
"1553","DSCN8852.JPG",2022-08-01,-125.426411666667,49.1264766666667,0.01,4.4,125,10.1,"","","Kennedy River Fishing Hole",2022-08-01 12:16:29
"1554","DSCN8853.JPG",2022-08-01,-125.426411666667,49.1264766666667,0.005,4.4,125,10.1,"","","Kennedy River Fishing Hole",2022-08-01 12:16:38
"1555","DSCN8854.JPG",2022-08-01,-125.426243333333,49.12652,0.0025,4.4,125,10.1,"","","Kennedy River Fishing Hole",2022-08-01 12:17:56
"1556","DSCN8855.JPG",2022-08-01,-125.417496666667,49.1369466666667,0.001,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:40:23
"1557","DSCN8856.JPG",2022-08-01,-125.41749,49.136955,0.002,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:40:26
"1558","DSCN8857.JPG",2022-08-01,-125.417486666667,49.1369633333333,0.00125,4.1,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:40:31
"1559","DSCN8858.JPG",2022-08-01,-125.417565,49.1370416666667,0.00125,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:41:12
"1560","DSCN8859.JPG",2022-08-01,-125.417513333333,49.1370366666667,0.00125,4.1,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:41:40
"1561","DSCN8860.JPG",2022-08-01,-125.417563333333,49.1370533333333,0.004,4.9,125,21.5,"","","Kennedy River Marsh",2022-08-01 12:41:51
"1562","DSCN8861.JPG",2022-08-01,-125.417563333333,49.1370533333333,0.004,4.9,125,21.5,"","","Kennedy River Marsh",2022-08-01 12:41:53
"1563","DSCN8862.JPG",2022-08-01,-125.417743333333,49.137395,0.0006666666667,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:42:48
"1564","DSCN8863.JPG",2022-08-01,-125.417895,49.1376166666667,0.001,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:43:23
"1565","DSCN8865.JPG",2022-08-01,-125.418051666667,49.1377533333333,8e-04,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:43:54
"1566","DSCN8866.JPG",2022-08-01,-125.418058333333,49.13776,0.0006666666667,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:43:57
"1567","DSCN8867.JPG",2022-08-01,-125.418203333333,49.1380083333333,0.0015625,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:44:56
"1568","DSCN8868.JPG",2022-08-01,-125.418215,49.1380283333333,0.003125,4.4,125,10.1,"","","Kennedy River Marsh",2022-08-01 12:45:13
"1569","DSCN8869.JPG",2022-08-01,-125.418213333333,49.138025,0.0015625,4.4,125,10.1,"","","Kennedy River Marsh",2022-08-01 12:45:18
"1570","DSCN8871.JPG",2022-08-01,-125.418221666667,49.1380233333333,0.0015625,4.4,125,10.1,"","","Kennedy River Marsh",2022-08-01 12:45:24
"1571","DSCN8874.JPG",2022-08-01,-125.418545,49.1381383333333,0.00125,4.3,125,7.8,"","","Kennedy River Marsh",2022-08-01 12:48:11
"1572","DSCN8875.JPG",2022-08-01,-125.418528333333,49.1381466666667,0.002,4.9,125,21.5,"","","Kennedy River Marsh",2022-08-01 12:48:18
"1573","DSCN8877.JPG",2022-08-01,-125.41841,49.13797,0.005,4.9,125,21.5,"","","Kennedy River Marsh",2022-08-01 12:48:49
"1574","DSCN8881.JPG",2022-08-01,-125.418418333333,49.137965,0.001,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 12:50:57
"1575","DSCN8885.JPG",2022-08-01,-125.418408333333,49.137965,0.002,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:51:36
"1576","DSCN8886.JPG",2022-08-01,-125.418408333333,49.1379666666667,0.002,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:51:38
"1577","DSCN8887.JPG",2022-08-01,-125.418408333333,49.137965,0.0025,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:51:44
"1578","DSCN8888.JPG",2022-08-01,-125.418433333333,49.137865,0.0025,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:52:36
"1579","DSCN8889.JPG",2022-08-01,-125.4184,49.1378516666667,0.0025,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:52:46
"1580","DSCN8890.JPG",2022-08-01,-125.418395,49.1379016666667,0.002,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:53:11
"1581","DSCN8891.JPG",2022-08-01,-125.418401666667,49.137905,0.0025,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:53:16
"1582","DSCN8893.JPG",2022-08-01,-125.418398333333,49.1378983333333,8e-04,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:53:28
"1583","DSCN8898.JPG",2022-08-01,-125.418403333333,49.137915,0.002,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:53:39
"1584","DSCN8900.JPG",2022-08-01,-125.418396666667,49.1379133333333,0.002,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:53:48
"1585","DSCN8902.JPG",2022-08-01,-125.418401666667,49.1379066666667,0.0015625,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:54:00
"1586","DSCN8903.JPG",2022-08-01,-125.418401666667,49.1379216666667,0.0025,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:54:11
"1587","DSCN8905.JPG",2022-08-01,-125.418361666667,49.1378316666667,0.004,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:54:28
"1588","DSCN8906.JPG",2022-08-01,-125.418363333333,49.137815,0.00625,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:54:35
"1589","DSCN8907.JPG",2022-08-01,-125.418345,49.137815,0.003125,4.5,125,12,"","","Kennedy River Marsh",2022-08-01 12:54:37
"1590","DSCN8908.JPG",2022-08-01,-125.418243333333,49.1376533333333,0.00125,4.1,125,4.7,"","","Kennedy River Marsh",2022-08-01 12:55:12
"1591","DSCN8910.JPG",2022-08-01,-125.418105,49.1373633333333,0.00125,4.3,125,9.2,"","","Kennedy River Marsh",2022-08-01 12:56:09
"1592","DSCN8911.JPG",2022-08-01,-125.418101666667,49.137365,0.0015625,4.9,125,21.5,"","","Kennedy River Marsh",2022-08-01 12:56:14
"1593","DSCN8912.JPG",2022-08-01,-125.418098333333,49.1373533333333,0.0025,4.9,125,21.5,"","","Kennedy River Marsh",2022-08-01 12:56:22
"1594","DSCN8913.JPG",2022-08-01,-125.417813333333,49.1369883333333,0.00125,4.1,125,4.7,"","","Kennedy River Marsh",2022-08-01 12:57:14
"1595","DSCN8914.JPG",2022-08-01,-125.417451666667,49.1368866666667,8e-04,2.8,125,4.3,"","","Kennedy River Marsh",2022-08-01 13:09:59
"1596","DSCN8915.JPG",2022-08-01,-125.385838333333,49.1971883333333,0.001,4.1,125,4.3,"","","Kennedy River Flats",2022-08-01 13:10:31
"1597","DSCN8917.JPG",2022-08-01,-125.385836666667,49.19718,0.0015625,4.9,125,21.5,"","","Kennedy River Flats",2022-08-01 13:10:44
"1598","DSCN8921.JPG",2022-08-01,-125.385806666667,49.1971233333333,0.00125,4.4,125,10.1,"","","Kennedy River Flats",2022-08-01 13:14:48
"1599","DSCN8922.JPG",2022-08-01,-125.385835,49.1971283333333,0.0015625,4.4,125,10.1,"","","Kennedy River Flats",2022-08-01 13:15:05
"1600","DSCN8926.JPG",2022-08-01,-125.385783333333,49.1971083333333,0.001,2.8,125,4.3,"","","Kennedy River Flats",2022-08-01 13:23:05
"1602","DSCN8928.JPG",2022-08-01,-125.36004,49.23424,0.03333333333,4.4,200,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:27:42
"1603","DSCN8929.JPG",2022-08-01,-125.360811666667,49.234215,0.04,4.4,400,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:28:14
"1604","DSCN8930.JPG",2022-08-01,-125.360733333333,49.2341716666667,0.03333333333,4.4,180,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:28:36
"1605","DSCN8931.JPG",2022-08-01,-125.359535,49.236365,8e-04,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:36:01
"1606","DSCN8932.JPG",2022-08-01,-125.35954,49.236345,0.00125,4.1,125,5.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:36:07
"1607","DSCN8934.JPG",2022-08-01,-125.359548333333,49.2363333333333,0.00125,4.1,125,5.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:36:20
"1608","DSCN8935.JPG",2022-08-01,-125.359615,49.23633,0.0015625,2.8,125,5.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:36:33
"1609","DSCN8938.JPG",2022-08-01,-125.359296666667,49.236255,0.0025,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:40:38
"1610","DSCN8939.JPG",2022-08-01,-125.359266666667,49.23642,8e-04,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:41:08
"1611","DSCN8940.JPG",2022-08-01,-125.359235,49.2364516666667,0.002,4.9,125,21.5,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:41:13
"1612","DSCN8943.JPG",2022-08-01,-125.35919,49.2364833333333,8e-04,4.9,125,21.5,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:41:22
"1613","DSCN8944.JPG",2022-08-01,-125.359205,49.2364883333333,8e-04,4.2,125,6.6,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:41:31
"1614","DSCN8945.JPG",2022-08-01,-125.359208333333,49.2364416666667,0.01,4.2,125,6.6,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:41:51
"1615","DSCN8946.JPG",2022-08-01,-125.359115,49.236255,0.0125,4.2,125,6.6,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:42:16
"1616","DSCN8947.JPG",2022-08-01,-125.359081666667,49.2361833333333,0.01,4.2,125,6.6,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:42:35
"1617","DSCN8948.JPG",2022-08-01,-125.359128333333,49.2362866666667,0.008,4.2,125,6.6,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:42:54
"1618","DSCN8949.JPG",2022-08-01,-125.359105,49.2363,0.01,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:43:09
"1619","DSCN8950.JPG",2022-08-01,-125.35909,49.23627,0.01,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:43:14
"1620","DSCN8952.JPG",2022-08-01,-125.359086666667,49.2362983333333,0.008,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:43:21
"1621","DSCN8953.JPG",2022-08-01,-125.359045,49.2363283333333,0.03333333333,4.4,220,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:43:29
"1622","DSCN8954.JPG",2022-08-01,-125.359111666667,49.23639,0.00625,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:44:22
"1623","DSCN8955.JPG",2022-08-01,-125.359083333333,49.2363116666667,0.004,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:44:54
"1624","DSCN8957.JPG",2022-08-01,-125.35906,49.2363133333333,0.004,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:44:58
"1625","DSCN8958.JPG",2022-08-01,-125.359043333333,49.2362483333333,0.0025,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:45:13
"1626","DSCN8959.JPG",2022-08-01,-125.359043333333,49.2362616666667,0.0015625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:45:20
"1627","DSCN8960.JPG",2022-08-01,-125.359038333333,49.23626,0.002,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:45:22
"1628","DSCN8961.JPG",2022-08-01,-125.359143333333,49.2363383333333,0.002,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:46:15
"1629","DSCN8963.JPG",2022-08-01,-125.359141666667,49.2363416666667,0.003125,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:46:20
"1630","DSCN8964.JPG",2022-08-01,-125.359141666667,49.236345,0.002,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:46:23
"1631","DSCN8965.JPG",2022-08-01,-125.359141666667,49.236345,0.001,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:46:25
"1632","DSCN8966.JPG",2022-08-01,-125.359028333333,49.2362616666667,0.0015625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:48:12
"1633","DSCN8967.JPG",2022-08-01,-125.358858333333,49.236215,0.001,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:48:16
"1634","DSCN8968.JPG",2022-08-01,-125.358598333333,49.2362966666667,0.00125,4.1,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:50:29
"1635","DSCN8970.JPG",2022-08-01,-125.358306666667,49.2362566666667,0.002,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:55:42
"1636","DSCN8972.JPG",2022-08-01,-125.358243333333,49.2362316666667,0.004,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:55:48
"1637","DSCN8975.JPG",2022-08-01,-125.35823,49.23627,0.003125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:55:58
"1638","DSCN8976.JPG",2022-08-01,-125.358233333333,49.236305,0.00125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:56:09
"1639","DSCN8978.JPG",2022-08-01,-125.358306666667,49.236295,0.0025,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:56:24
"1640","DSCN8979.JPG",2022-08-01,-125.358335,49.2361483333333,0.004,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:58:29
"1641","DSCN8980.JPG",2022-08-01,-125.358101666667,49.2359666666667,0.005,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:58:59
"1642","DSCN8981.JPG",2022-08-01,-125.358098333333,49.235985,0.003125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 13:59:03
"1643","DSCN8982.JPG",2022-08-01,-125.358143333333,49.2361466666667,0.00125,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:00:19
"1644","DSCN8983.JPG",2022-08-01,-125.358175,49.23611,0.03333333333,2.8,140,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:01:40
"1645","DSCN8984.JPG",2022-08-01,-125.358226666667,49.2360533333333,0.03333333333,2.8,140,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:01:43
"1646","DSCN8985.JPG",2022-08-01,-125.358231666667,49.2360416666667,0.03333333333,4.4,280,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:01:48
"1647","DSCN8986.JPG",2022-08-01,-125.358203333333,49.2360466666667,0.01666666667,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:02:04
"1648","DSCN8988.JPG",2022-08-01,-125.358205,49.2360783333333,0.0125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:02:16
"1649","DSCN8989.JPG",2022-08-01,-125.358208333333,49.2361016666667,0.0125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:02:20
"1650","DSCN8993.JPG",2022-08-01,-125.3582,49.236135,0.0125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:02:28
"1651","DSCN8997.JPG",2022-08-01,-125.35821,49.2361183333333,0.005,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:02:38
"1652","DSCN8999.JPG",2022-08-01,-125.35822,49.2361066666667,0.005,2.8,125,4.7,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:02:44
"1653","DSCN9000.JPG",2022-08-01,-125.358203333333,49.2361583333333,0.01,2.8,125,4.7,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:03:14
"1654","DSCN9001.JPG",2022-08-01,-125.358215,49.2361616666667,0.025,2.8,125,4.7,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:03:18
"1655","DSCN9002.JPG",2022-08-01,-125.358186666667,49.2361983333333,0.02,2.8,125,4.7,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:04:10
"1656","DSCN9003.JPG",2022-08-01,-125.358185,49.2361933333333,0.03333333333,4.8,320,19.7,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:04:17
"1657","DSCN9004.JPG",2022-08-01,-125.358186666667,49.2361983333333,0.03333333333,4.8,250,19.7,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:04:28
"1658","DSCN9007.JPG",2022-08-01,-125.35819,49.236185,0.03333333333,4.9,140,21.5,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:04:37
"1659","DSCN9009.JPG",2022-08-01,-125.358216666667,49.2361733333333,0.003125,4.2,125,6.6,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:06:01
"1660","DSCN9012.JPG",2022-08-01,-125.35818,49.236125,0.01666666667,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:08:17
"1661","DSCN9014.JPG",2022-08-01,-125.358081666667,49.2361566666667,0.0125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:08:30
"1662","DSCN9015.JPG",2022-08-01,-125.358081666667,49.2361566666667,0.01,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:08:32
"1663","DSCN9016.JPG",2022-08-01,-125.358096666667,49.2361616666667,0.0125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:08:36
"1664","DSCN9018.JPG",2022-08-01,-125.358128333333,49.236175,0.0025,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:08:40
"1665","DSCN9019.JPG",2022-08-01,-125.358081666667,49.23621,0.025,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:10:09
"1666","DSCN9020.JPG",2022-08-01,-125.358115,49.2362483333333,0.03333333333,4.4,220,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:10:13
"1667","DSCN9021.JPG",2022-08-01,-125.358123333333,49.2362333333333,0.03333333333,4.4,280,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:10:17
"1668","DSCN9022.JPG",2022-08-01,-125.358036666667,49.2362416666667,0.0025,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:10:25
"1669","DSCN9024.JPG",2022-08-01,-125.358006666667,49.23619,0.004,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:10:45
"1670","DSCN9025.JPG",2022-08-01,-125.358031666667,49.236185,0.0015625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:10:54
"1671","DSCN9027.JPG",2022-08-01,-125.358093333333,49.2361866666667,0.002,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:11:44
"1672","DSCN9028.JPG",2022-08-01,-125.358053333333,49.2361383333333,0.01,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:14:14
"1673","DSCN9029.JPG",2022-08-01,-125.357986666667,49.2361216666667,0.01,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:14:18
"1674","DSCN9030.JPG",2022-08-01,-125.357966666667,49.236135,0.01,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:14:27
"1675","DSCN9031.JPG",2022-08-01,-125.358033333333,49.236125,0.008,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:14:35
"1676","DSCN9035.JPG",2022-08-01,-125.357973333333,49.2361316666667,0.008,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:14:59
"1677","DSCN9036.JPG",2022-08-01,-125.357956666667,49.2361333333333,0.01,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:15:04
"1678","DSCN9037.JPG",2022-08-01,-125.357926666667,49.2361266666667,0.00625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:15:08
"1679","DSCN9038.JPG",2022-08-01,-125.357933333333,49.2361166666667,0.00625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:15:13
"1680","DSCN9039.JPG",2022-08-01,-125.357936666667,49.236135,0.0015625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:15:44
"1681","DSCN9040.JPG",2022-08-01,-125.358035,49.2361683333333,0.0015625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:02
"1682","DSCN9041.JPG",2022-08-01,-125.358056666667,49.2361666666667,0.0015625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:10
"1683","DSCN9043.JPG",2022-08-01,-125.358043333333,49.23619,0.003125,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:18
"1684","DSCN9044.JPG",2022-08-01,-125.35805,49.2361916666667,0.0025,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:21
"1685","DSCN9045.JPG",2022-08-01,-125.358088333333,49.2361666666667,0.0125,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:37
"1686","DSCN9046.JPG",2022-08-01,-125.358085,49.23617,0.03333333333,4.2,160,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:40
"1687","DSCN9047.JPG",2022-08-01,-125.358076666667,49.2361733333333,0.02,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:46
"1688","DSCN9049.JPG",2022-08-01,-125.358051666667,49.23617,0.03333333333,4.2,160,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:17:58
"1689","DSCN9050.JPG",2022-08-01,-125.358066666667,49.236195,0.03333333333,4.2,140,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:08
"1690","DSCN9051.JPG",2022-08-01,-125.358066666667,49.2361933333333,0.025,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:10
"1691","DSCN9052.JPG",2022-08-01,-125.358058333333,49.2361966666667,0.03333333333,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:13
"1692","DSCN9054.JPG",2022-08-01,-125.358085,49.2362,0.03333333333,4.2,220,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:27
"1693","DSCN9056.JPG",2022-08-01,-125.358076666667,49.2361883333333,0.03333333333,4.2,140,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:40
"1694","DSCN9059.JPG",2022-08-01,-125.358085,49.2361783333333,0.01666666667,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:45
"1695","DSCN9060.JPG",2022-08-01,-125.358093333333,49.2361833333333,0.02,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:54
"1696","DSCN9061.JPG",2022-08-01,-125.35809,49.2361816666667,0.01666666667,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:18:58
"1697","DSCN9062.JPG",2022-08-01,-125.358096666667,49.23624,0.01,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:21:02
"1698","DSCN9063.JPG",2022-08-01,-125.358233333333,49.2361966666667,0.005,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:21:12
"1699","DSCN9064.JPG",2022-08-01,-125.358175,49.2362516666667,0.0125,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:21:17
"1700","DSCN9065.JPG",2022-08-01,-125.358186666667,49.2362583333333,0.008,4.2,125,6.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:21:21
"1701","DSCN9068.JPG",2022-08-01,-125.35821,49.23628,0.002,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:21:58
"1702","DSCN9069.JPG",2022-08-01,-125.358151666667,49.2362683333333,0.001,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:22:56
"1703","DSCN9070.JPG",2022-08-01,-125.358155,49.2362666666667,0.00125,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:22:59
"1704","DSCN9071.JPG",2022-08-01,-125.35816,49.23627,0.00125,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:23:03
"1705","DSCN9072.JPG",2022-08-01,-125.358325,49.2362733333333,0.0015625,2.8,125,4.3,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:23:34
"1706","DSCN9074.JPG",2022-08-01,-125.358325,49.2362766666667,0.0025,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:23:42
"1707","DSCN9075.JPG",2022-08-01,-125.358358333333,49.2362666666667,0.003125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:24:05
"1708","DSCN9076.JPG",2022-08-01,-125.358571666667,49.2362133333333,0.0025,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:24:34
"1709","DSCN9077.JPG",2022-08-01,-125.35866,49.236265,0.0125,4.4,125,10.1,"","","Kennedy River Marion Creek Waterfalls and Cedar Bog",2022-08-01 14:25:52
