"SourceFile","DateTimeOriginal","GPSLongitude","GPSLatitude","ExposureTime","FNumber","ISO","FocalLength"
"DSCN8968.JPG","2022:08:01 13:50:29",-125.358598333333,49.2362966666667,0.00125,4.1,125,4.3
"DSCN8969.JPG","2022:08:01 13:55:41",-125.35831,49.2362583333333,0.002,4.4,125,10.1
"DSCN8970.JPG","2022:08:01 13:55:42",-125.358306666667,49.2362566666667,0.002,4.4,125,10.1
"DSCN8971.JPG","2022:08:01 13:55:47",-125.358243333333,49.2362316666667,0.004,4.4,125,10.1
"DSCN8972.JPG","2022:08:01 13:55:48",-125.358243333333,49.2362316666667,0.004,4.4,125,10.1
"DSCN8973.JPG","2022:08:01 13:55:52",-125.358223333333,49.2362266666667,0.004,4.4,125,10.1
"DSCN8974.JPG","2022:08:01 13:55:56",-125.35823,49.2362666666667,0.003125,4.4,125,10.1
"DSCN8975.JPG","2022:08:01 13:55:58",-125.35823,49.23627,0.003125,4.4,125,10.1
"DSCN8976.JPG","2022:08:01 13:56:09",-125.358233333333,49.236305,0.00125,4.4,125,10.1
"DSCN8977.JPG","2022:08:01 13:56:22",-125.358316666667,49.2362966666667,0.0025,4.4,125,10.1
"DSCN8978.JPG","2022:08:01 13:56:24",-125.358306666667,49.236295,0.0025,4.4,125,10.1
"DSCN8979.JPG","2022:08:01 13:58:29",-125.358335,49.2361483333333,0.004,4.4,125,10.1
"DSCN8980.JPG","2022:08:01 13:58:59",-125.358101666667,49.2359666666667,0.005,4.4,125,10.1
"DSCN8981.JPG","2022:08:01 13:59:03",-125.358098333333,49.235985,0.003125,4.4,125,10.1
"DSCN8982.JPG","2022:08:01 14:00:19",-125.358143333333,49.2361466666667,0.00125,2.8,125,4.3
"DSCN8983.JPG","2022:08:01 14:01:40",-125.358175,49.23611,0.03333333333,2.8,140,4.3
"DSCN8984.JPG","2022:08:01 14:01:43",-125.358226666667,49.2360533333333,0.03333333333,2.8,140,4.3
"DSCN8985.JPG","2022:08:01 14:01:48",-125.358231666667,49.2360416666667,0.03333333333,4.4,280,10.1
"DSCN8986.JPG","2022:08:01 14:02:04",-125.358203333333,49.2360466666667,0.01666666667,4.4,125,10.1
"DSCN8987.JPG","2022:08:01 14:02:06",-125.358201666667,49.2360483333333,0.01666666667,4.4,125,10.1
"DSCN8988.JPG","2022:08:01 14:02:16",-125.358205,49.2360783333333,0.0125,4.4,125,10.1
"DSCN8989.JPG","2022:08:01 14:02:20",-125.358208333333,49.2361016666667,0.0125,4.4,125,10.1
"DSCN8990.JPG","2022:08:01 14:02:21",-125.358205,49.2361166666667,0.0125,4.4,125,10.1
"DSCN8991.JPG","2022:08:01 14:02:23",-125.358205,49.2361233333333,0.0125,4.4,125,10.1
"DSCN8992.JPG","2022:08:01 14:02:26",-125.358203333333,49.2361316666667,0.008,4.4,125,10.1
"DSCN8993.JPG","2022:08:01 14:02:28",-125.3582,49.236135,0.0125,4.4,125,10.1
"DSCN8994.JPG","2022:08:01 14:02:32",-125.3582,49.2361266666667,0.008,4.4,125,10.1
"DSCN8995.JPG","2022:08:01 14:02:33",-125.3582,49.2361266666667,0.008,4.4,125,10.1
"DSCN8996.JPG","2022:08:01 14:02:35",-125.3582,49.2361216666667,0.008,4.4,125,10.1
"DSCN8997.JPG","2022:08:01 14:02:38",-125.35821,49.2361183333333,0.005,4.4,125,10.1
"DSCN8998.JPG","2022:08:01 14:02:39",-125.35821,49.2361183333333,0.005,4.4,125,10.1
"DSCN8999.JPG","2022:08:01 14:02:44",-125.35822,49.2361066666667,0.005,2.8,125,4.7
"DSCN9000.JPG","2022:08:01 14:03:14",-125.358203333333,49.2361583333333,0.01,2.8,125,4.7
"DSCN9001.JPG","2022:08:01 14:03:18",-125.358215,49.2361616666667,0.025,2.8,125,4.7
"DSCN9002.JPG","2022:08:01 14:04:10",-125.358186666667,49.2361983333333,0.02,2.8,125,4.7
"DSCN9003.JPG","2022:08:01 14:04:17",-125.358185,49.2361933333333,0.03333333333,4.8,320,19.7
"DSCN9004.JPG","2022:08:01 14:04:28",-125.358186666667,49.2361983333333,0.03333333333,4.8,250,19.7
"DSCN9005.JPG","2022:08:01 14:04:29",-125.358183333333,49.2361966666667,0.03333333333,4.8,250,19.7
"DSCN9006.JPG","2022:08:01 14:04:36",-125.358186666667,49.236185,0.03333333333,4.9,140,21.5
