"SourceFile","DateTimeOriginal","GPSLongitude","GPSLatitude","ExposureTime","FNumber","ISO","FocalLength"
"DSCN7961.JPG","2022:04:14 14:21:41",NA,NA,0.002,8.8,125,10.1
"DSCN7962.JPG","2022:04:14 14:21:47",NA,NA,0.002,9.1,125,13
"DSCN7963.JPG","2022:04:14 14:21:54",NA,NA,0.002,9.1,125,13
"DSCN7965.JPG","2022:04:14 14:50:57",-123.345278333333,48.492595,0.0025,4.9,125,21.5
"DSCN7966.JPG","2022:04:14 14:51:05",-123.345243333333,48.4925483333333,0.0025,4.9,125,21.5
"DSCN7967.JPG","2022:04:14 14:51:11",-123.345241666667,48.4925216666667,0.0025,4.9,125,21.5
"DSCN7968.JPG","2022:04:14 14:51:13",-123.345241666667,48.4925233333333,0.0025,4.9,125,21.5
"DSCN7969.JPG","2022:04:14 14:51:15",-123.345226666667,48.4925616666667,0.0025,4.9,125,21.5
"DSCN7970 copy.JPG","2022:04:14 14:51:16",-123.345226666667,48.492575,0.0025,4.9,125,21.5
"DSCN7970.JPG","2022:04:14 14:51:16",-123.345226666667,48.492575,0.0025,4.9,125,21.5
"DSCN7971.JPG","2022:04:14 14:52:28",-123.345363333333,48.49294,0.02,4.2,125,7.2
"DSCN7973.JPG","2022:04:14 14:52:30",-123.345363333333,48.49294,0.02,4.2,125,7.2
"DSCN7975.JPG","2022:04:14 14:52:41",-123.345313333333,48.4928816666667,0.008,4.2,125,7.2
"DSCN7977.JPG","2022:04:14 14:53:54",-123.345436666667,48.4931233333333,0.0125,4.2,125,7.2
"DSCN7978.JPG","2022:04:14 14:54:26",-123.345461666667,48.4931166666667,0.002,4.2,125,7.2
"DSCN7979.JPG","2022:04:14 14:54:29",-123.345443333333,48.4931316666667,0.01,4.2,125,7.2
"DSCN7980.JPG","2022:04:14 14:54:42",-123.345493333333,48.493115,0.008,4.2,125,7.2
"DSCN7982.JPG","2022:04:14 14:54:58",-123.345633333333,48.4930633333333,0.01666666667,4.2,125,7.2
"DSCN7983.JPG","2022:04:14 14:55:04",-123.34561,48.49303,0.03333333333,4.2,125,7.2
"DSCN7984.JPG","2022:04:14 14:55:09",-123.345673333333,48.4931733333333,0.03333333333,4.2,125,7.2
"DSCN7985.JPG","2022:04:14 14:55:12",-123.345681666667,48.4932116666667,0.025,4.2,125,7.2
"DSCN7987.JPG","2022:04:14 14:56:31",-123.345445,48.49302,0.00625,4.2,125,7.2
"DSCN7988.JPG","2022:04:14 14:56:33",-123.345595,48.4929716666667,0.00625,4.2,125,7.2
"DSCN7989.JPG","2022:04:14 14:56:36",-123.345575,48.4930333333333,0.005,4.2,125,7.2
"DSCN7991.JPG","2022:04:14 14:56:47",-123.345606666667,48.493045,0.004,4.2,125,7.2
"DSCN7992.JPG","2022:04:14 14:57:21",-123.345631666667,48.49316,0.025,4.2,125,7.2
"DSCN7999.JPG","2022:04:14 14:58:25",-123.345681666667,48.4931316666667,0.01666666667,2.8,125,5.1
"DSCN8000.JPG","2022:04:14 14:58:27",-123.345663333333,48.49311,0.02,2.8,125,5.1
"DSCN8002.JPG","2022:04:14 14:58:35",-123.345605,48.493065,0.02,2.8,125,5.1
"DSCN8004.JPG","2022:04:14 14:58:53",-123.345611666667,48.4930483333333,0.02,2.8,125,4.3
"DSCN8005.JPG","2022:04:14 14:59:07",-123.345565,48.4930666666667,0.01666666667,2.8,125,4.3
"DSCN8006.JPG","2022:04:14 14:59:16",-123.345588333333,48.4931583333333,0.01666666667,2.8,125,4.3
"DSCN8007.JPG","2022:04:14 14:59:17",-123.345595,48.493145,0.01666666667,2.8,125,4.3
"DSCN8008.JPG","2022:04:14 15:00:58",-123.345683333333,48.4928816666667,0.002,2.8,125,4.3
"DSCN8009.JPG","2022:04:14 15:01:04",-123.345653333333,48.49294,0.0015625,2.8,125,4.3
